Hull, Froude Number, Leeway angle, Heel angle, sumPx,	100 sections
 , , , , ,	68.31, 66.93, 65.55, 64.17, 62.79, 61.41, 60.03, 58.65, 57.27, 55.89, 54.51, 53.13, 51.75, 50.37, 48.99, 47.61, 46.23, 44.85, 43.47, 42.09, 40.71, 39.33, 37.95, 36.57, 35.19, 33.81, 32.43, 31.05, 29.67, 28.29, 26.91, 25.53, 24.15, 22.77, 21.39, 20.01, 18.63, 17.25, 15.87, 14.49, 13.11, 11.73, 10.35, 8.97, 7.59, 6.21, 4.83, 3.45, 2.07, 0.69, -0.69, -2.07, -3.45, -4.83, -6.21, -7.59, -8.97, -10.35, -11.73, -13.11, -14.49, -15.87, -17.25, -18.63, -20.01, -21.39, -22.77, -24.15, -25.53, -26.91, -28.29, -29.67, -31.05, -32.43, -33.81, -35.19, -36.57, -37.95, -39.33, -40.71, -42.09, -43.47, -44.85, -46.23, -47.61, -48.99, -50.37, -51.75, -53.13, -54.51, -55.89, -57.27, -58.65, -60.03, -61.41, -62.79, -64.17, -65.55, -66.93, -68.31


1, 0.126, 0, 10,  -11063.919,  -157208.375,  -185309.875,  -168637.375,  -156855.344,  -150831.203,  -147512.281,  -145187.688,  -142764.062,  -140288.281,  -136763.875,  -132698.688,  -128009.938,  -123784.438,  -119194.562,  -114207.023,  -109425.484,  -104601.0,  -99303.328,  -93730.961,  -87966.461,  -82191.922,  -76291.469,  -70211.156,  -64265.797,  -58377.906,  -52531.43,  -46678.273,  -41615.734,  -37140.355,  -31919.348,  -28425.715,  -24347.785,  -20976.52,  -18251.457,  -15073.689,  -13403.446,  -9030.588,  -8598.232,  -7724.952,  -5477.382,  -3514.338,  -3277.695,  -3128.865,  -794.977,  -311.4,  -310.245,  -309.119,  -308.518,  -308.449,  -308.612,  -283.574,  686.432,  715.082,  715.975,  716.594,  719.931,  723.812,  723.513,  728.404,  1416.419,  1504.043,  1501.26,  1499.616,  1500.353,  1502.66,  1499.754,  2287.875,  4025.275,  4250.98,  4505.814,  6286.062,  6958.53,  8408.666,  20291.434,  37459.008,  64942.461,  93594.023,  124135.688,  149766.938,  171157.031,  186655.688,  195790.141,  200436.594,  200849.734,  197488.75,  192065.688,  185698.969,  174301.156,  161992.453,  152146.906,  137820.734,  123358.781,  111060.094,  96949.539,  82932.297,  69455.547,  56983.305,  44643.375,  33431.445,  40320.445
1, 0.126, 3, 10,  -10989.601,  -152984.194,  -186669.242,  -170472.123,  -158646.048,  -152646.378,  -149294.841,  -146831.433,  -144387.155,  -141734.029,  -138144.542,  -134009.494,  -129241.291,  -124842.925,  -120078.799,  -115043.235,  -109904.819,  -105048.47,  -99423.244,  -93836.944,  -88097.824,  -81982.705,  -75963.343,  -70052.73,  -63893.751,  -57688.414,  -51956.746,  -46235.005,  -40829.985,  -36209.503,  -31534.87,  -27745.711,  -24187.58,  -20102.925,  -17712.521,  -14908.77,  -12436.549,  -9264.006,  -8213.783,  -7721.325,  -4510.714,  -3406.698,  -3211.577,  -2665.981,  -698.466,  -402.308,  -388.488,  -348.987,  -296.975,  -252.352,  -233.006,  50.437,  683.556,  690.028,  657.609,  661.989,  649.334,  698.183,  741.485,  943.77,  1515.631,  1568.863,  1534.649,  1502.995,  1439.822,  1435.799,  1438.868,  2959.755,  4076.755,  4417.299,  5156.962,  6438.273,  7334.53,  10984.726,  23483.703,  44884.032,  72370.653,  102963.711,  132110.704,  157517.556,  177776.389,  191071.683,  198996.183,  202561.541,  202212.751,  197562.75,  191356.582,  184332.563,  171946.211,  160386.52,  148588.773,  134047.59,  119719.797,  106956.376,  92336.176,  78193.956,  64990.823,  52255.472,  40146.312,  29246.24,  29806.842
1, 0.126, 4, 10,  -11975.017,  -151488.564,  -187499.735,  -171404.252,  -159586.295,  -153477.834,  -150096.447,  -147580.725,  -145043.905,  -142293.504,  -138717.074,  -134601.849,  -129856.655,  -125216.722,  -120482.693,  -115385.978,  -110220.516,  -105245.596,  -99527.545,  -93942.62,  -88178.551,  -81966.332,  -75896.916,  -70110.654,  -63705.495,  -57527.092,  -51864.213,  -46155.373,  -40598.158,  -35978.182,  -31503.106,  -27469.528,  -23997.971,  -20072.396,  -17454.558,  -15009.05,  -12104.43,  -9383.901,  -8114.688,  -7454.898,  -4453.298,  -3366.859,  -3204.423,  -2407.122,  -804.765,  -451.437,  -424.822,  -362.413,  -287.837,  -228.174,  -204.263,  172.644,  667.52,  673.722,  629.822,  620.913,  647.429,  698.591,  760.212,  1044.69,  1535.205,  1590.011,  1543.278,  1487.178,  1438.058,  1421.702,  1488.744,  3152.004,  4141.992,  4479.395,  5420.31,  6556.36,  7418.738,  12043.35,  25196.029,  47196.092,  75312.52,  105860.883,  135164.033,  160088.46,  179658.232,  192622.467,  200110.214,  203301.603,  202756.988,  197844.621,  191424.419,  183806.693,  171177.209,  159901.807,  147494.669,  132818.446,  118621.913,  105532.654,  90862.934,  76655.037,  63529.04,  50713.064,  38680.689,  27930.162,  26541.649
1, 0.126, 5, 10,  -13857.605,  -150044.461,  -188470.036,  -172547.252,  -160657.443,  -154445.645,  -151024.752,  -148377.409,  -145761.822,  -142921.039,  -139392.616,  -135226.093,  -130462.557,  -125771.271,  -120855.779,  -115874.828,  -110580.774,  -105412.194,  -99694.8,  -94094.916,  -88207.358,  -82004.04,  -75950.945,  -70088.36,  -63601.393,  -57523.531,  -51716.095,  -46006.713,  -40462.373,  -35773.165,  -31425.333,  -27200.093,  -23766.944,  -20141.387,  -17256.296,  -15094.969,  -11804.647,  -9464.551,  -8087.019,  -7060.721,  -4499.118,  -3332.623,  -3219.915,  -2179.201,  -893.138,  -500.808,  -461.385,  -377.546,  -277.452,  -198.32,  -170.234,  288.319,  648.599,  649.265,  597.251,  589.176,  633.463,  708.095,  788.997,  1151.123,  1553.842,  1606.738,  1547.085,  1479.449,  1430.696,  1417.394,  1656.364,  3297.102,  4171.562,  4534.207,  5700.778,  6711.111,  7542.008,  13354.631,  26855.847,  49814.044,  78205.06,  108858.044,  138226.162,  162608.272,  181526.275,  194278.143,  201319.574,  204050.8,  203237.373,  198082.966,  191568.365,  183312.702,  170438.185,  159448.212,  146413.372,  131559.045,  117562.605,  104133.464,  89396.734,  75134.6,  62076.274,  49162.198,  37241.592,  27249.266,  22687.328
1, 0.126, 6, 10,  -16370.445,  -148435.704,  -189524.232,  -173832.751,  -161841.884,  -155564.159,  -152044.403,  -149267.164,  -146564.735,  -143665.43,  -140121.67,  -135845.19,  -131137.722,  -126370.691,  -121317.901,  -116318.836,  -111018.459,  -105581.342,  -99996.986,  -94217.176,  -88273.314,  -82129.091,  -76008.692,  -69986.717,  -63576.842,  -57615.388,  -51490.245,  -45869.365,  -40481.21,  -35574.531,  -31299.046,  -26949.18,  -23594.72,  -20200.814,  -17107.766,  -15172.336,  -11528.674,  -9476.739,  -8128.599,  -6680.491,  -4561.403,  -3292.079,  -3240.083,  -1955.134,  -1007.118,  -554.443,  -494.005,  -384.354,  -262.013,  -171.801,  -141.864,  399.048,  626.21,  625.746,  572.413,  550.637,  621.901,  721.039,  822.092,  1264.245,  1579.355,  1625.63,  1546.615,  1465.331,  1414.651,  1413.33,  1906.188,  3295.969,  4316.899,  4675.768,  5920.885,  6863.986,  7880.695,  14578.62,  28806.407,  52441.233,  81239.945,  112007.332,  141122.828,  165055.221,  183596.446,  195961.034,  202491.041,  204848.974,  203681.844,  198304.376,  191781.161,  182841.477,  169759.711,  158976.481,  145344.899,  130317.167,  116550.576,  102706.788,  87948.806,  73645.139,  60621.459,  47653.067,  35792.974,  30176.408,  15144.002
1, 0.126, 7, 10,  -19713.818,  -146844.428,  -190833.788,  -175315.017,  -163179.38,  -156829.974,  -153154.244,  -150269.049,  -147478.045,  -144512.43,  -140811.357,  -136502.15,  -131900.224,  -127034.184,  -121751.025,  -116882.655,  -111531.08,  -105896.546,  -100250.077,  -94371.466,  -88342.367,  -82238.274,  -76128.662,  -69908.238,  -63731.531,  -57492.008,  -51448.936,  -45741.52,  -40503.863,  -35288.961,  -31174.675,  -26832.552,  -23431.867,  -20351.515,  -16889.527,  -15152.309,  -11394.066,  -9496.297,  -8145.825,  -6312.364,  -4627.78,  -3255.773,  -3267.05,  -1733.319,  -1127.697,  -614.095,  -527.749,  -385.848,  -239.131,  -141.875,  -67.969,  456.125,  598.211,  601.274,  534.1,  541.446,  619.096,  736.608,  863.471,  1355.831,  1596.646,  1643.555,  1553.458,  1462.327,  1409.211,  1415.02,  2172.357,  3328.287,  4413.631,  4899.77,  6080.907,  7057.515,  8445.335,  15674.178,  30983.452,  55241.081,  84253.32,  115202.114,  144010.089,  167588.061,  185780.176,  197668.614,  203774.888,  205701.37,  203994.823,  198473.813,  192030.352,  182402.636,  169303.866,  158432.954,  144309.747,  129133.152,  115529.036,  101345.043,  86525.201,  72247.752,  59167.033,  46183.034,  34390.783,  34506.155,  5990.043
1, 0.126, 9, 10,  -27965.121,  -143978.855,  -194249.42,  -178882.018,  -166327.638,  -159735.62,  -155692.237,  -152555.179,  -149563.547,  -146395.512,  -142546.157,  -138025.565,  -133599.993,  -128422.262,  -123141.745,  -117944.045,  -112567.452,  -106678.64,  -100866.768,  -94773.936,  -88686.179,  -82615.38,  -76199.894,  -70035.006,  -63887.843,  -57609.423,  -51291.637,  -45621.775,  -40465.156,  -34900.183,  -30862.504,  -26808.072,  -23060.166,  -20439.651,  -16739.893,  -14845.842,  -11559.64,  -9552.473,  -8192.688,  -5489.768,  -4669.463,  -3267.138,  -3077.976,  -1606.531,  -1413.216,  -759.837,  -591.585,  -360.486,  -154.575,  -54.35,  157.078,  475.267,  511.901,  523.102,  467.293,  470.943,  600.115,  765.905,  1031.793,  1452.405,  1600.861,  1627.115,  1506.156,  1405.256,  1366.208,  1415.531,  2709.119,  3384.013,  4553.67,  5429.59,  6243.435,  7428.032,  10017.614,  18400.396,  35611.293,  61014.722,  90813.313,  121523.759,  149727.991,  173061.208,  190110.81,  200866.184,  206365.736,  207586.762,  204931.027,  199033.764,  192433.022,  181833.333,  168653.283,  157236.86,  142371.068,  127013.546,  113471.818,  98722.441,  83804.366,  69564.763,  56288.871,  43353.262,  31653.856,  33776.863,  -1566.916
1, 0.126, 0, 20,  -13180.005,  -152227.859,  -179842.922,  -164780.562,  -154533.938,  -149992.656,  -147790.828,  -146586.328,  -145473.094,  -144145.344,  -141583.0,  -138288.75,  -133859.328,  -129547.961,  -124756.18,  -119723.102,  -114753.188,  -109577.164,  -104280.445,  -98434.875,  -92277.117,  -86036.133,  -79624.992,  -73008.75,  -66552.68,  -60359.578,  -54059.449,  -48078.629,  -42781.777,  -38264.969,  -32810.309,  -29157.705,  -24994.82,  -21404.869,  -18755.111,  -15303.453,  -13686.326,  -9267.493,  -8740.481,  -7789.323,  -5564.945,  -3528.673,  -3343.515,  -3199.618,  -800.331,  -324.54,  -316.891,  -312.966,  -310.24,  -308.546,  -304.982,  -282.182,  660.129,  738.938,  706.821,  710.612,  715.308,  705.669,  690.151,  728.345,  1302.388,  1400.066,  1348.011,  1392.471,  1453.961,  1482.812,  1489.471,  2219.082,  3821.803,  4045.729,  4296.529,  6000.471,  6708.758,  8067.087,  19390.137,  35860.59,  62204.031,  89663.398,  118964.305,  143778.016,  164597.172,  179757.047,  189181.203,  194193.891,  195286.344,  192905.734,  188586.656,  183357.484,  173594.156,  162909.078,  154532.438,  141850.828,  129052.828,  118309.172,  105719.742,  93053.156,  80780.438,  69168.844,  57508.852,  46597.496,  87061.266
1, 0.126, 3, 20,  -17318.16,  -146150.283,  -181430.951,  -167380.718,  -157233.692,  -152667.695,  -150450.093,  -149068.848,  -147890.07,  -146320.341,  -143762.256,  -140168.875,  -135746.012,  -130992.096,  -126061.713,  -120858.755,  -115402.999,  -110135.194,  -104357.559,  -98310.886,  -92160.979,  -85604.711,  -78966.444,  -72577.659,  -65902.376,  -59299.935,  -53194.949,  -47348.184,  -41734.425,  -36955.284,  -32073.688,  -28132.738,  -24640.579,  -20321.316,  -17904.92,  -14982.768,  -12476.356,  -9468.546,  -8153.558,  -7769.993,  -4271.363,  -3412.828,  -3196.22,  -2658.899,  -567.14,  -429.512,  -413.566,  -366.07,  -300.639,  -246.073,  -218.284,  89.358,  725.808,  689.423,  638.027,  624.256,  637.948,  673.635,  708.112,  936.373,  1406.265,  1453.682,  1349.338,  1401.142,  1397.852,  1410.197,  1409.579,  2934.0,  3824.593,  4163.025,  4916.254,  6174.317,  6985.912,  10579.165,  22318.272,  43010.11,  69250.106,  98681.619,  126926.219,  151455.784,  171502.098,  184754.034,  192908.319,  196922.181,  197281.007,  193737.276,  188650.391,  182766.747,  172115.069,  161956.373,  151721.419,  138800.406,  126029.992,  114719.883,  101545.151,  88589.1,  76353.959,  64335.313,  52666.857,  41903.188,  66791.748
1, 0.126, 4, 20,  -20220.782,  -144244.335,  -182136.359,  -168462.454,  -158331.088,  -153787.227,  -151589.943,  -150130.448,  -148839.55,  -147206.854,  -144656.512,  -140931.25,  -136500.925,  -131604.272,  -126567.354,  -121376.467,  -115737.001,  -110400.482,  -104446.191,  -98371.695,  -92281.232,  -85465.057,  -78912.851,  -72441.483,  -65679.54,  -59050.658,  -53072.274,  -47113.061,  -41412.413,  -36589.216,  -31916.64,  -27783.769,  -24411.191,  -20124.825,  -17592.344,  -15065.017,  -12085.787,  -9557.923,  -7997.642,  -7554.174,  -4052.775,  -3345.851,  -3193.7,  -2359.68,  -633.776,  -479.397,  -458.698,  -390.026,  -297.338,  -221.293,  -187.63,  219.667,  724.922,  677.827,  612.176,  593.047,  616.698,  660.627,  718.789,  1020.19,  1436.024,  1472.023,  1364.857,  1393.974,  1381.865,  1387.676,  1426.373,  3155.249,  3865.209,  4198.149,  5180.826,  6218.179,  7115.218,  11566.413,  23967.488,  45188.755,  72068.928,  101513.022,  129846.222,  154134.704,  173516.602,  186431.795,  194224.447,  197905.923,  198111.81,  194230.165,  188934.774,  182582.465,  171570.102,  161752.978,  150860.817,  137774.758,  125141.267,  113459.146,  100193.899,  87122.11,  74894.094,  62734.083,  51073.229,  40461.291,  60126.031
