Hull,Froude Number,Leeway angle,Heel angle,Fx,std Fx,Fy,std Fy,Mz,std Mz, 
1, 0.126, 0, 0, 69023.6563392857, 0.005726317107938306, 0, 0, 0, 0
1, 0.126, 3, 0, 71214.64862948396, 0.006713118412094999, 25666.463842496978, 0.07204872734267516, 9441376.455357144, 0.007359894617227601
1, 0.126, 4, 0, 72798.27753610926, 0.003183359641341282, 37687.32445335921, 0.02912786514868397, 12487650.401785715, 0.0014294599574119081
1, 0.126, 5, 0, 75214.3321939109, 0.0026531814719000586, 51526.02417082977, 0.01635814029619948, 15501503.348214285, 0.0012254706942860507
1, 0.126, 6, 0, 78404.00906783751, 0.003228024727796807, 68264.28707532461, 0.013918504449471979, 18434059.19642857, 0.001089690494841
1, 0.126, 7, 0, 82083.28189038672, 0.003201324702268491, 86408.56815072204, 0.008577282371064148, 21366295.49107143, 0.0009124732970244923
1, 0.126, 9, 0, 91879.68767116372, 0.003257956739663679, 125258.8891886486, 0.00967853349627126, 27360982.1875, 0.0011270761974776435
1, 0.168, 0, 0, 142292.71473214286, 0.019057867993893016, 0, 0, 0, 0
1, 0.168, 3, 0, 145074.52278200642, 0.009070490201968305, 51450.706814971774, 0.02951896309730755, 16887019.55357143, 0.0023334608764543287
1, 0.168, 4, 0, 148412.64743817458, 0.011226005634589647, 77165.75516227802, 0.025152188229639785, 22281138.48214286, 0.0011614753031617903
1, 0.168, 5, 0, 154030.6593785079, 0.013755045351119424, 107427.31541573332, 0.00548707660868447, 27634471.026785713, 0.0012376452319274075
1, 0.168, 6, 0, 160450.1350919531, 0.009175952953616034, 138787.60482571562, 0.0054395364966716864, 32903651.160714287, 0.0014996936351853866
1, 0.168, 7, 0, 166953.63089462748, 0.014358892583354045, 170209.84434984718, 0.008714721114151343, 38201810.40178572, 0.0018226389982346695
1, 0.168, 9, 0, 186761.3135378977, 0.005309871264142798, 242894.5900041891, 0.007892094606683204, 48939956.116071425, 0.0012272203133793793
1, 0.21, 0, 0, 293686.6165178571, 0.010549764446984513, 0, 0, 0, 0
1, 0.21, 3, 0, 297899.90429934283, 0.004733752063094245, 92708.19146246377, 0.04072447657117086, 26681826.160714287, 0.008146948366818877
1, 0.21, 4, 0, 299545.8964748489, 0.011909623663012696, 135895.26410639708, 0.0361319303472499, 35290681.29464286, 0.007157553759755289
1, 0.21, 5, 0, 307326.3495310017, 0.00812242026678829, 188089.58093552737, 0.021563537088720563, 43684317.678571425, 0.00482799564708503
1, 0.21, 6, 0, 323636.8504495105, 0.009021988953089977, 242737.60929823449, 0.021113717335790337, 52089509.0625, 0.005767825787185469
1, 0.21, 7, 0, 338771.22490696295, 0.011038556987137495, 304845.08020318294, 0.02619112415104962, 60259925.71428572, 0.007545935527180426
1, 0.21, 9, 0, 367907.145969982, 0.012093817729449449, 435056.7441413645, 0.018869066968357256, 76890992.90178572, 0.005449227453217042
1, 0.126, 0, 10, 70216.20084821428, 0.0010249324088401528, 7441.245415178572, 0.013762170570921762, 1508471.7410714286, 0.0027785974075845675
1, 0.126, 3, 10, 72969.4948218704, 0.00028115896137754197, 30537.22379083, 0.0012693792555090145, 11135320.625, 0.0003816279340360222
1, 0.126, 4, 10, 75057.71431157517, 0.0002138640782998526, 42616.52644420665, 0.0019440957683523937, 14319922.05357143, 0.000349961876205957
1, 0.126, 5, 10, 77939.59240648829, 0.00023417186944461906, 56450.70117204075, 0.0020104126438420735, 17492415.17857143, 0.0003655883922640895
1, 0.126, 6, 10, 81342.41091355914, 0.00023769542303500327, 72029.843962338, 0.0012991080929095713, 20647880.223214287, 0.00024009554762373923
1, 0.126, 7, 10, 85387.1364096753, 0.00018402896540629476, 88711.67218296078, 0.000922971943294522, 23817058.25892857, 0.00026850486565913186
1, 0.126, 9, 10, 95602.83259612368, 0.0011189902543635828, 126423.14899206076, 0.0016444850144591847, 30303672.23214286, 0.0004331217058380418
1, 0.168, 0, 10, 143747.88526785714, 0.004722584059687567, 10230.063383928571, 0.07343192143187902, 2535690.9910714286, 0.015407542348690462
1, 0.168, 3, 10, 149829.71347186813, 0.0027061577658689406, 59327.54241753755, 0.011685279607539865, 19690387.589285713, 0.002123096747568507
1, 0.168, 4, 10, 153920.2148056298, 0.0032589003375179874, 84305.08684411437, 0.004516116789121009, 25328007.63392857, 0.0010262477253544192
1, 0.168, 5, 10, 159491.35090712036, 0.003307591515956184, 113223.2297255674, 0.005128369459013591, 30940248.92857143, 0.001112185230767226
1, 0.168, 6, 10, 161449.52280301644, 0.0034139728964738803, 110402.28277846088, 0.005257524577092131, 30938933.88392857, 0.0011339284586206397
1, 0.168, 7, 10, 174718.46687882097, 0.0027190028854079487, 176477.5531520586, 0.003051507138440621, 42155508.75, 0.0009145007699999597
1, 0.168, 9, 10, 194333.67467439742, 0.0024470241040097686, 247354.7943467366, 0.003384602127137755, 53713702.85714286, 0.0013512587045550325
1, 0.21, 0, 10, 297413.58258928574, 0.004310661796064814, 5960.765191964286, 0.39432052101071124, 3790740.1160714286, 0.031518899638776
1, 0.21, 3, 10, 310315.47186290956, 0.006239460891720515, 96838.02181140262, 0.02303988935238566, 30953526.25, 0.0040936898760526854
1, 0.21, 4, 10, 316477.9598352767, 0.006856778796059252, 139914.8005333049, 0.03393044281178687, 39848698.303571425, 0.006543782678788113
1, 0.21, 5, 10, 323620.1279430635, 0.00572542454399022, 186945.04982515424, 0.022456620465873375, 48617804.95535714, 0.005182669611906325
